this file contains data from all 3 sensors in the format of sensor1,2,3 with each sensor having accx,accy,accz,gyrox,gyroy,gyroz,gyro_biasedx,...,gyro_biasedz.

sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,posture
-0.5195313,-0.7883301,0.1599121,-14.21374,-1.312977,5.954198,-12.07087,0.3921839,4.531145,-0.6806641,-0.01513672,0.847168,-3.282443,-1.725191,-0.2748091,-2.03316,-2.675084,0.06577084,0.4099121,0.2907715,0.02783203,-5.755725,1.496183,-4.687023,-1.955206,0.6994808,-1.306655,HUNCH_MOD
-0.5244141,-0.8027344,0.15625,-10.9313,-1.374046,5.358778,-8.788427,0.3311151,3.935725,-0.6745605,-0.01367188,0.8544922,-3.358779,-1.206107,0.5038168,-2.109496,-2.156,0.8443968,0.4172363,0.2929688,0.01269531,-6.320611,4.977099,-5.725191,-2.520091,4.180397,-2.344823,HUNCH_MOD
-0.512207,-0.8068848,0.1345215,-12.50382,-1.419847,5.908397,-10.36095,0.2853136,4.485343,-0.6828613,-0.02172852,0.8554688,-3.068702,-2.580153,0.9465649,-1.81942,-3.530046,1.287145,0.4243164,0.3029785,0.02636719,-7.801527,5.29771,-4.854962,-4.001007,4.501008,-1.474594,HUNCH_MOD
-0.5253906,-0.8200684,0.1196289,-4.748092,1.496183,4.580153,-2.605221,3.201344,3.157099,-0.6740723,-0.006347656,0.8547363,-1.312977,-2.320611,2.091603,-0.06369472,-3.270504,2.432183,0.4116211,0.293457,0.02734375,-8.824428,5.633588,-4.38168,-5.023908,4.836885,-1.001312,HUNCH_MOD
-0.526123,-0.8308105,0.1289063,-4.427481,0.8854962,4.21374,-2.28461,2.590657,2.790687,-0.6875,0.006347656,0.876709,0.1374046,-1.633588,1.694656,1.386687,-2.583481,2.035236,0.4169922,0.302002,0.03588867,-7.801527,5.068702,-4.885496,-4.001007,4.272,-1.505129,HUNCH_MOD
-0.5375977,-0.8254395,0.1276855,-12.01527,-2.183206,6.137404,-9.872396,-0.4780451,4.714351,-0.6745605,0.000244141,0.8811035,-3.328244,-1.648855,0.0610687,-2.078962,-2.598748,0.4016487,0.4287109,0.298584,0.03222656,-5.954198,3.679389,-5.755725,-2.153679,2.882687,-2.375358,HUNCH_MOD
-0.5402832,-0.8017578,0.09912109,-10.24428,-2.10687,6.244275,-8.101404,-0.4017092,4.821221,-0.6733398,-0.01049805,0.8862305,-4.824428,0.2290076,-1.312977,-3.575145,-0.7208855,-0.972397,0.4118652,0.2998047,0.03222656,-0.01526718,4.305344,-5.908397,3.785253,3.508641,-2.528029,HUNCH_MOD
-0.5385742,-0.833252,0.1005859,-4.198473,-0.9007633,6.854962,-2.055603,0.8043977,5.431908,-0.6748047,0.0,0.8920898,-9.328244,3.40458,-2.396947,-8.078962,2.454687,-2.056367,0.4140625,0.2915039,0.02539063,-3.770992,-1.89313,-4.870229,0.02952743,-2.689832,-1.489862,HUNCH_MOD
-0.604248,-0.8508301,0.0871582,-0.3664122,-0.610687,5.358778,1.776458,1.094474,3.935725,-0.6623535,-0.02587891,0.8737793,-6.977099,4.473282,-1.053435,-5.727817,3.523389,-0.7128551,0.4111328,0.3061523,0.03076172,-2.427481,0.04580153,-5.480916,1.373039,-0.7509008,-2.100549,HUNCH_MOD
-0.5629883,-0.793457,0.1655273,0.7480916,-4.48855,3.465649,2.890962,-2.783389,2.042595,-0.6699219,-0.02441406,0.8562012,-3.587786,7.89313,-2.274809,-2.338504,6.943237,-1.934229,0.4069824,0.3005371,0.01000977,5.954198,4.763359,-7.053435,9.754718,3.966656,-3.673068,HUNCH_MOD
-0.5178223,-0.7634277,0.1330566,-11.22137,-7.862596,0.3053435,-9.078505,-6.157434,-1.11771,-0.697998,-0.0378418,0.7966309,-4.839694,7.465649,-0.5954198,-3.590412,6.515756,-0.2548398,0.4189453,0.3137207,0.04443359,5.938931,-3.465649,-1.358779,9.739451,-4.262351,2.021589,HUNCH_MOD
-0.5280762,-0.7871094,0.1276855,-14.33588,-7.129771,1.083969,-12.19301,-5.42461,-0.3390841,-0.6989746,-0.0612793,0.8427734,4.503817,-0.5954198,-0.6717557,5.753099,-1.545313,-0.3311758,0.4150391,0.3071289,0.02587891,-1.923664,0.870229,-1.19084,1.876856,0.07352668,2.189528,HUNCH_MOD
-0.5212402,-0.770752,0.135498,-13.31298,-3.847328,4.38168,-11.17011,-2.142167,2.958626,-0.706543,-0.02172852,0.8493652,-1.587786,0.6564885,-2.335878,-0.338504,-0.2934046,-1.995298,0.407959,0.3066406,0.02563477,-5.145038,-0.778626,-4.427481,-1.344518,-1.575328,-1.047113,HUNCH_MOD
-0.5375977,-0.7583008,0.09838867,-9.664123,-1.374046,5.312977,-7.521252,0.3311151,3.889924,-0.677002,-0.03857422,0.8601074,0.519084,-4.076336,-2.534351,1.768366,-5.026229,-2.193771,0.4204102,0.3049316,0.01293945,-9.969465,3.175573,-5.251908,-6.168945,2.37887,-1.871541,HUNCH_MOD
-0.5498047,-0.7922363,0.08374023,-6.80916,-0.6412213,5.08397,-4.66629,1.06394,3.660916,-0.6657715,-0.02734375,0.8427734,-4.427481,-1.572519,-0.5954198,-3.178198,-2.522412,-0.2548398,0.4018555,0.2922363,0.0300293,-10.76336,3.068702,-4.80916,-6.962839,2.272,-1.428793,HUNCH_MOD
-0.5646973,-0.7958984,0.07250977,-8.931297,-3.450382,6.229008,-6.788427,-1.745221,4.805954,-0.6630859,-0.04199219,0.8869629,-3.282443,-1.251908,-0.6717557,-2.03316,-2.201802,-0.3311758,0.4296875,0.3154297,0.04223633,-13.05344,5.206107,-6.320611,-9.252915,4.409404,-2.940243,HUNCH_MOD
-0.5759277,-0.8039551,0.06958008,0.7328244,-1.053435,3.923664,2.875695,0.6517259,2.50061,-0.6315918,-0.01611328,0.8796387,-1.160305,0.6717557,0.9923664,0.08897697,-0.2781374,1.332946,0.3950195,0.296875,0.02075195,-6.763359,3.114504,-4.992366,-2.962839,2.317801,-1.611999,HUNCH_MOD
-0.5744629,-0.7958984,0.08276367,6.015267,-0.5954198,2.259542,8.158138,1.109741,0.8364883,-0.6594238,-0.02685547,0.8847656,-3.679389,2.824427,-0.01526718,-2.430107,1.874534,0.3253128,0.4042969,0.298584,0.01782227,-2.442748,5.694656,-5.343512,1.357772,4.897954,-1.963144,HUNCH_MOD
-0.5742188,-0.8066406,0.08569336,4.473282,-0.6259542,1.847328,6.616153,1.079207,0.4242745,-0.7011719,-0.0324707,0.8720703,-6.183206,3.389313,1.19084,-4.933924,2.43942,1.53142,0.4238281,0.3173828,0.03491211,-4.946565,2.839695,-3.938931,-1.146045,2.042992,-0.5585637,HUNCH_MOD
-0.5625,-0.7949219,0.09887695,-0.2290076,-1.236641,1.374046,1.913863,0.4685198,-0.04900777,-0.6826172,-0.03442383,0.8591309,-2.793893,0.5038168,0.09160305,-1.544611,-0.4460763,0.432183,0.4150391,0.3122559,0.04516602,-1.083969,0.5038168,-3.679389,2.71655,-0.2928855,-0.2990217,HUNCH_MOD
-0.5881348,-0.7854004,0.1054688,-0.09160305,-0.6259542,1.419847,2.051267,1.079207,-0.003206253,-0.7053223,-0.03442383,0.8632813,-1.526718,0.6717557,-0.7328244,-0.2774352,-0.2781374,-0.3922445,0.4211426,0.3151855,0.04467773,-3.78626,1.694656,-4.030534,0.01426005,0.8979542,-0.6501667,HUNCH_EXT
-0.5883789,-0.7724609,0.09716797,-2.793893,-1.419847,2.687023,-0.6510227,0.2853136,1.263969,-0.6826172,-0.05395508,0.8513184,-4.137404,0.09160305,-0.778626,-2.888122,-0.8582901,-0.438046,0.4091797,0.3164063,0.05493164,-2.931298,2.015267,-4.70229,0.8692219,1.218565,-1.321923,HUNCH_EXT
-0.5825195,-0.7736816,0.1018066,-3.450382,-1.78626,2.59542,-1.307511,-0.08109856,1.172366,-0.6955566,-0.0390625,0.8547363,-5.557252,0.5343512,-0.6717557,-4.30797,-0.4155419,-0.3311758,0.409668,0.3110352,0.04345703,0.8396947,0.9923664,-5.129771,4.640214,0.1956641,-1.749403,HUNCH_EXT
-0.5825195,-0.7929688,0.119873,-7.572519,-4.59542,3.450382,-5.429649,-2.890259,2.027328,-0.7070313,-0.04736328,0.8676758,-5.923664,1.740458,-2.198473,-4.674382,0.7905649,-1.857893,0.4152832,0.307373,0.03662109,3.068702,-0.4122138,-4.641222,6.869222,-1.208916,-1.260854,HUNCH_EXT
-0.5825195,-0.7714844,0.09521484,-15.45038,-8.122137,3.832061,-13.30751,-6.416976,2.409008,-0.6821289,-0.07250977,0.8305664,-6.549618,1.236641,-2.091603,-5.300336,0.286748,-1.751023,0.4074707,0.3173828,0.05712891,-0.7480916,-2.396947,-4.030534,3.052428,-3.193649,-0.6501667,HUNCH_EXT
-0.5878906,-0.7705078,0.1086426,-14.68702,-9.603053,3.557252,-12.54415,-7.897892,2.134198,-0.6950684,-0.06079102,0.857666,-4.351145,4.167939,-3.145038,-3.101863,3.218046,-2.804458,0.4038086,0.3076172,0.05419922,-0.7480916,-1.480916,-4.351145,3.052428,-2.277618,-0.9707777,HUNCH_EXT
-0.5776367,-0.7443848,0.1005859,-8.763359,-7.435114,2.763359,-6.620489,-5.729953,1.340305,-0.7009277,-0.08886719,0.8425293,-4.442748,3.725191,-1.450382,-3.193466,2.775298,-1.109802,0.4211426,0.3149414,0.05395508,-1.40458,-1.78626,-2.763359,2.39594,-2.582962,0.6170087,HUNCH_EXT
-0.6035156,-0.7739258,0.06689453,-11.32824,-9.175572,2.412214,-9.185373,-7.470411,0.9891602,-0.6760254,-0.07470703,0.8562012,-3.282443,4.137404,-0.8396947,-2.03316,3.187511,-0.4991147,0.4064941,0.3112793,0.04760742,-1.022901,0.3664122,-3.145038,2.777619,-0.4302901,0.2353294,HUNCH_EXT
-0.5837402,-0.7612305,0.08691406,-6.473282,-4.473282,2.305344,-4.330412,-2.768121,0.88229,-0.6899414,-0.09472656,0.8417969,-3.770992,1.725191,0.4580153,-2.52171,0.7752977,0.7985952,0.4035645,0.3105469,0.03637695,-1.78626,2.442748,-4.10687,2.01426,1.646046,-0.7265027,HUNCH_EXT
-0.5939941,-0.7702637,0.1005859,-3.419847,-2.519084,2.045802,-1.276977,-0.813923,0.622748,-0.7019043,-0.08129883,0.8376465,-3.358779,0.870229,0.1068702,-2.109496,-0.07966411,0.4474502,0.4060059,0.315918,0.04296875,-1.832061,1.587786,-4.458015,1.968459,0.791084,-1.077648,HUNCH_EXT
-0.5910645,-0.7814941,0.09594727,-2.656489,-1.969466,2.366412,-0.5136182,-0.2643046,0.9433585,-0.7111816,-0.09155273,0.8493652,-3.832061,1.221374,-0.8396947,-2.582779,0.2714809,-0.4991147,0.4116211,0.3244629,0.04516602,-5.160306,1.755725,-4.076336,-1.359786,0.9590228,-0.6959684,HUNCH_EXT
-0.588623,-0.7807617,0.09301758,-5.389313,-2.656489,2.503817,-3.246442,-0.9513277,1.080763,-0.7075195,-0.07763672,0.8334961,-3.694656,0.3664122,-0.7022901,-2.445374,-0.5834809,-0.3617101,0.4084473,0.3146973,0.05761719,-4.641222,-0.778626,-4.259542,-0.8407019,-1.575328,-0.8791744,HUNCH_EXT
-0.5908203,-0.7770996,0.08813477,-4.70229,-1.282443,3.022901,-2.55942,0.4227183,1.599847,-0.6896973,-0.08349609,0.8413086,-3.694656,-0.3816794,-1.328244,-2.445374,-1.331573,-0.9876643,0.4025879,0.3112793,0.04052734,-4.290076,2.870229,-6.061069,-0.4895566,2.073527,-2.680701,HUNCH_EXT
-0.5803223,-0.760498,0.08032227,-3.694656,-1.664122,2.412214,-1.551786,0.04103887,0.9891602,-0.6887207,-0.09716797,0.8271484,-3.038168,0.5648855,-1.343511,-1.788886,-0.3850076,-1.002931,0.4023438,0.3181152,0.04394531,-3.206107,0.1832061,-3.847328,0.5944128,-0.6134962,-0.4669607,HUNCH_EXT
-0.5930176,-0.7851563,0.1010742,-3.038168,-1.29771,1.40458,-0.8952975,0.4074511,-0.01847351,-0.713623,-0.07397461,0.8483887,-0.2290076,0.3053435,-1.221374,1.020275,-0.6445496,-0.880794,0.4035645,0.3166504,0.03564453,-2.366412,1.954198,-4.70229,1.434108,1.157496,-1.321923,HUNCH_EXT
-0.588623,-0.7697754,0.08398438,-4.778626,-1.282443,1.770992,-2.635756,0.4227183,0.3479388,-0.7026367,-0.08691406,0.8374023,-1.816794,3.877863,-0.870229,-0.5675116,2.927969,-0.529649,0.4140625,0.3259277,0.04052734,-7.389313,-0.3969466,-3.282443,-3.588793,-1.193649,0.09792471,HUNCH_EXT
-0.6044922,-0.7797852,0.07080078,-5.267176,-2.229008,1.343511,-3.124305,-0.5238467,-0.07954216,-0.6789551,-0.08081055,0.8557129,-1.938931,0.1526718,-1.465649,-0.689649,-0.7972214,-1.125069,0.3994141,0.3156738,0.04882813,-1.862595,-0.3664122,-4.259542,1.937924,-1.163115,-0.8791744,HUNCH_EXT
-0.5922852,-0.7763672,0.0690918,-6.167939,-4.564886,2.763359,-4.025068,-2.859725,1.340305,-0.6838379,-0.0925293,0.8503418,-6.442748,0.7938931,-1.236641,-5.193466,-0.156,-0.8960611,0.4042969,0.3212891,0.03491211,-3.664122,2.091603,-5.587786,0.1363976,1.294901,-2.207419,HUNCH_EXT
-0.5998535,-0.7575684,0.07202148,-9.343512,-6.748092,3.755725,-7.200641,-5.042931,2.332672,-0.703125,-0.0793457,0.8564453,-4.671756,0.6717557,-0.2748091,-3.422473,-0.2781374,0.06577084,0.3984375,0.3156738,0.0390625,-4.198473,1.328244,-4.946565,-0.3979537,0.531542,-1.566197,HUNCH_EXT
-0.6049805,-0.7502441,0.08740234,-9.175572,-4.229008,4.198473,-7.032702,-2.523847,2.77542,-0.6877441,-0.1069336,0.8481445,-4.763359,-0.2290076,-0.3206107,-3.514076,-1.178901,0.01996931,0.4101563,0.3190918,0.04589844,-6.748092,3.328244,-4.778626,-2.947572,2.531542,-1.398258,HUNCH_EXT
-0.6005859,-0.7646484,0.06445313,-9.312977,-6.10687,2.534351,-7.170106,-4.401709,1.111297,-0.6608887,-0.1291504,0.8349609,-4.625954,0.1526718,1.29771,-3.376672,-0.7972214,1.63829,0.3989258,0.3217773,0.05834961,-4.10687,-0.03053435,-2.534351,-0.3063505,-0.8272367,0.8460164,HUNCH_EXT
-0.5986328,-0.7683105,0.06567383,-2.916031,-1.89313,-0.1374046,-0.7731602,-0.1879688,-1.560458,-0.6875,-0.08911133,0.8327637,-2.839695,0.5038168,2.0,-1.590412,-0.4460763,2.34058,0.3999023,0.3190918,0.05712891,-4.152672,1.770992,-2.335878,-0.3521521,0.9742901,1.04449,HUNCH_EXT
-0.6000977,-0.7834473,0.04614258,-4.076336,-2.687023,-0.04580153,-1.933465,-0.981862,-1.468855,-0.6970215,-0.104248,0.8395996,-2.274809,0.8396947,1.251908,-1.025527,-0.1101984,1.592488,0.4001465,0.3327637,0.04858398,-3.40458,1.145038,-1.603053,0.3959396,0.3483358,1.777314,HUNCH_EXT
-0.576416,-0.7624512,0.08032227,-4.259542,-2.442748,0.8091603,-2.116672,-0.7375871,-0.6138933,-0.7094727,-0.08789063,0.8562012,-3.038168,-0.5801527,-0.1526718,-1.788886,-1.530046,0.1879082,0.4072266,0.3183594,0.04125977,-3.801527,-0.870229,-1.114504,-0.00100708,-1.666931,2.265864,HUNCH_EXT
-0.588623,-0.7717285,0.04956055,-4.992366,-2.183206,0.8091603,-2.849496,-0.4780451,-0.6138933,-0.6833496,-0.1000977,0.8496094,0.1679389,0.5648855,-0.6870229,1.417221,-0.3850076,-0.3464429,0.3989258,0.3186035,0.06225586,-5.374046,-1.129771,-0.9312977,-1.573526,-1.926473,2.44907,HUNCH_EXT
-0.6147461,-0.7949219,0.03198242,-5.633588,-1.923664,0.9007633,-3.490717,-0.2185031,-0.5222903,-0.6835938,-0.09423828,0.8591309,-1.374046,1.374046,-0.6564885,-0.1247635,0.4241528,-0.3159086,0.40625,0.3234863,0.05297852,-4.824428,-0.07633588,-1.129771,-1.023908,-0.8730382,2.250597,HUNCH_EXT
-0.5961914,-0.7536621,0.0559082,-9.022901,-3.282443,2.183206,-6.88003,-1.577282,0.7601524,-0.6818848,-0.09472656,0.8596191,-2.70229,0.778626,-0.1679389,-1.453008,-0.1712672,0.172641,0.4077148,0.3195801,0.05249023,-3.633588,-1.206107,-1.557252,0.1669319,-2.002809,1.823116,HUNCH_EXT
-0.5947266,-0.7756348,0.07250977,-6.21374,-2.580153,2.229008,-4.07087,-0.8749918,0.8059541,-0.7089844,-0.09936523,0.8439941,-0.961832,1.145038,-1.40458,0.2874503,0.195145,-1.064,0.4008789,0.3115234,0.04272461,-1.603053,-0.9770992,-2.244275,2.197466,-1.773802,1.136093,HUNCH_EXT
-0.6010742,-0.7766113,0.03857422,-5.862596,-4.656488,2.732824,-3.719725,-2.951327,1.309771,-0.6970215,-0.1132813,0.8381348,-1.923664,3.206107,-1.938931,-0.6743817,2.256214,-1.598351,0.3935547,0.3164063,0.03930664,-4.91603,-3.038168,-2.183206,-1.115511,-3.83487,1.197161,HUNCH_EXT
-0.5900879,-0.770752,0.04443359,-3.328244,-1.29771,2.091603,-1.185374,0.4074511,0.6685494,-0.6789551,-0.09521484,0.8300781,-2.564885,2.122137,-1.282443,-1.315603,1.172244,-0.9418627,0.4030762,0.3122559,0.05224609,-4.580153,-1.526718,-2.534351,-0.7796328,-2.32342,0.8460164,HUNCH_EXT
-0.5917969,-0.7685547,0.04663086,-1.51145,-2.229008,0.870229,0.63142,-0.5238467,-0.5528246,-0.6896973,-0.1054688,0.8505859,-1.664122,1.709924,-0.8396947,-0.4148397,0.7600305,-0.4991147,0.4035645,0.310791,0.03881836,-5.816794,1.358779,-2.015267,-2.016274,0.5620763,1.3651,HUNCH_EXT
-0.5952148,-0.7895508,0.05371094,-2.641221,-1.465649,1.618321,-0.4983509,0.2395121,0.195267,-0.7055664,-0.09228516,0.8342285,-2.793893,-0.3053435,-0.4580153,-1.544611,-1.255237,-0.1174353,0.4074707,0.3137207,0.04589844,-3.755725,0.8396947,-3.068702,0.04479456,0.04299235,0.3116653,HUNCH_EXT
-0.5991211,-0.7724609,0.03808594,0.3206107,-0.6412213,1.587786,2.463481,1.06394,0.1647327,-0.7055664,-0.1022949,0.8435059,-2.0,1.465649,-0.4885496,-0.7507176,0.5157557,-0.1479696,0.4145508,0.3200684,0.04321289,-6.305344,-1.969466,-2.091603,-2.504824,-2.766168,1.288764,HUNCH_EXT
-0.5861816,-0.7700195,0.03637695,-2.442748,-2.076336,1.526718,-0.2998776,-0.3711749,0.1036639,-0.6901855,-0.1108398,0.8291016,-3.450382,0.3664122,-0.519084,-2.201099,-0.5834809,-0.178504,0.4128418,0.3125,0.05371094,-5.51145,-1.832061,-1.770992,-1.710931,-2.628763,1.609375,HUNCH_EXT
-0.6081543,-0.7658691,0.03222656,-3.862595,-2.335878,2.076336,-1.719725,-0.6307169,0.6532823,-0.6853027,-0.09277344,0.8654785,0.5648855,1.480916,-1.328244,1.814168,0.5310229,-0.9876643,0.4101563,0.3115234,0.05419922,-5.969466,0.5496183,-3.053435,-2.168946,-0.247084,0.3269324,HUNCH_EXT
-0.5991211,-0.7583008,0.05664063,-5.816794,-3.755725,2.687023,-3.673923,-2.050564,1.263969,-0.689209,-0.1193848,0.847168,-3.954198,0.8396947,-0.8091603,-2.704916,-0.1101984,-0.4685803,0.4089355,0.3105469,0.03466797,-3.694656,1.160305,-3.648855,0.1058633,0.3636031,-0.2684875,HUNCH_EXT
-0.6184082,-0.8151855,0.02905273,-1.969466,-1.755725,2.503817,0.1734048,-0.05056417,1.080763,-0.6945801,-0.09448242,0.8859863,-1.236641,2.320611,-1.038168,0.01264119,1.370718,-0.697588,0.4101563,0.3083496,0.04174805,-4.442748,-0.3969466,-2.916031,-0.6422284,-1.193649,0.4643369,HUNCH_EXT
-0.6052246,-0.7421875,0.04248047,0.1526718,-2.0,2.48855,2.295542,-0.294839,1.065496,-0.673584,-0.1049805,0.8520508,-4.564886,0.7175572,-0.3358779,-3.315603,-0.2323359,0.004702121,0.4060059,0.3100586,0.05297852,-4.931298,-0.1832061,-4.305344,-1.130778,-0.9799085,-0.9249762,HUNCH_EXT
-0.592041,-0.7731934,0.02661133,-2.458015,-4.045802,2.21374,-0.3151448,-2.340641,0.7906867,-0.6789551,-0.1188965,0.8359375,-4.503817,0.7633588,0.1526718,-3.254534,-0.1865343,0.4932518,0.4016113,0.3105469,0.03662109,-3.19084,1.89313,-4.396946,0.6096799,1.096427,-1.016579,HUNCH_EXT
-0.6105957,-0.7575684,0.04125977,-2.427481,-3.389313,1.541985,-0.2846105,-1.684152,0.1189311,-0.6860352,-0.1169434,0.8540039,-1.282443,1.083969,-3.847328,-0.03316033,0.1340764,-3.506748,0.4091797,0.3105469,0.04077148,-2.961832,1.038168,-3.312977,0.8386877,0.2414656,0.06739044,HUNCH_EXT
-0.5861816,-0.7663574,0.04370117,-3.954198,-3.312977,1.954198,-1.811328,-1.607816,0.5311449,-0.7023926,-0.1242676,0.8364258,-2.80916,0.6564885,-0.7022901,-1.559878,-0.2934046,-0.3617101,0.4108887,0.3093262,0.04321289,-3.236641,-1.206107,-2.992366,0.5638785,-2.002809,0.3880012,HUNCH_EXT
-0.6086426,-0.7668457,0.03979492,-1.618321,-0.3664122,1.038168,0.5245499,1.338749,-0.3848857,-0.6882324,-0.1091309,0.8510742,-1.145038,1.572519,-0.1526718,0.1042442,0.6226259,0.1879082,0.4157715,0.3154297,0.06152344,-8.656488,-4.137404,-1.740458,-4.855968,-4.934107,1.63991,HUNCH_EXT
-0.6291504,-0.7802734,0.01196289,-3.236641,-0.2290076,0.9312977,-1.093771,1.476153,-0.4917559,-0.6745605,-0.112793,0.8581543,4.396946,0.2442748,-0.8854962,5.646229,-0.7056183,-0.5449162,0.390625,0.3112793,0.0390625,-9.206107,2.152672,-2.183206,-5.405587,1.355969,1.197161,HUNCH_EXT
-0.6135254,-0.7663574,0.04199219,-2.977099,-0.8091603,0.9465649,-0.8342287,0.8960007,-0.4764887,-0.6699219,-0.119873,0.8415527,0.610687,0.4732824,-0.7328244,1.859969,-0.4766107,-0.3922445,0.3991699,0.302002,0.01855469,-5.389313,3.435115,-3.557252,-1.588793,2.638412,-0.1768844,HUNCH_EXT
-0.5925293,-0.7653809,0.05761719,-1.374046,-0.4122138,0.7175572,0.7688246,1.292947,-0.7054964,-0.7138672,-0.09936523,0.8300781,-0.870229,0.9160305,-0.2748091,0.3790534,-0.03386259,0.06577084,0.4165039,0.3251953,0.04858398,-4.0,-0.9312977,-2.305344,-0.1994803,-1.728,1.075024,HUNCH_EXT
-0.6166992,-0.7775879,0.03564453,-0.01526718,0.0610687,1.160305,2.127603,1.76623,-0.2627482,-0.6992188,-0.08007813,0.8474121,-0.1832061,0.1221374,-0.2900764,1.066076,-0.8277557,0.05050364,0.4094238,0.3068848,0.05908203,-4.38168,-1.007634,-3.633588,-0.5811598,-1.804336,-0.2532203,HUNCH_EXT
-0.6115723,-0.7722168,0.03149414,-2.519084,-1.099237,1.801527,-0.3762136,0.6059244,0.378473,-0.677002,-0.1149902,0.8520508,-0.3969466,0.07633588,-0.5954198,0.8523358,-0.8735572,-0.2548398,0.4123535,0.3083496,0.03857422,-4.70229,1.664122,-3.648855,-0.9017704,0.8674198,-0.2684875,HUNCH_EXT
-0.605957,-0.7666016,0.05175781,-4.610687,-3.282443,2.122137,-2.467817,-1.577282,0.6990837,-0.6938477,-0.1027832,0.8544922,-3.847328,1.068702,-0.6259542,-2.598046,0.1188092,-0.2853742,0.4086914,0.310791,0.04907227,-2.885496,1.175573,-3.557252,0.9150236,0.3788702,-0.1768844,HUNCH_EXT
-0.6020508,-0.7624512,0.0378418,-2.687023,-2.549618,1.068702,-0.5441525,-0.8444572,-0.3543513,-0.6862793,-0.1000977,0.8417969,-1.633588,1.496183,0.2442748,-0.3843055,0.54629,0.5848548,0.3911133,0.3083496,0.04199219,-1.526718,-0.9465649,-2.10687,2.273802,-1.743267,1.273497,HUNCH_EXT
-0.5935059,-0.7751465,0.03662109,-2.305344,-3.51145,1.587786,-0.1624732,-1.806289,0.1647327,-0.6921387,-0.1152344,0.8349609,-3.618321,1.801527,-0.7022901,-2.369038,0.8516335,-0.3617101,0.4108887,0.310791,0.05419922,-3.709924,-1.78626,-2.381679,0.09059596,-2.582962,0.9986882,HUNCH_EXT
-0.6123047,-0.769043,0.02905273,-1.572519,-2.152672,1.175573,0.5703514,-0.4475108,-0.2474811,-0.684082,-0.09814453,0.8520508,0.01526718,2.412214,-0.3206107,1.264549,1.462321,0.01996931,0.4111328,0.3085938,0.0402832,-1.755725,1.007634,-3.755725,2.044795,0.2109313,-0.3753576,HUNCH_EXT
-0.6132813,-0.7663574,0.04223633,-1.251908,-1.221374,1.51145,0.890962,0.483787,0.08839679,-0.6875,-0.1083984,0.8361816,-1.099237,0.9465649,-0.1374046,0.1500458,-0.003328204,0.2031754,0.4047852,0.3098145,0.03857422,-1.526718,3.145038,-4.167939,2.273802,2.348336,-0.7875712,HUNCH_EXT
-0.6015625,-0.7641602,0.03369141,-1.40458,-0.1374046,0.9770992,0.7382903,1.567756,-0.4459544,-0.6784668,-0.1223145,0.8430176,-0.519084,-3.908397,-0.2137404,0.7301984,-4.85829,0.1268395,0.4042969,0.3056641,0.0390625,-1.923664,4.671756,-4.015267,1.876856,3.875053,-0.6348999,HUNCH_EXT
-0.619873,-0.7541504,0.1027832,-0.5954198,-0.7328244,2.48855,1.547451,0.9723366,1.065496,-0.6835938,-0.1181641,0.8583984,-1.358779,0.04580153,-1.480916,-0.1094962,-0.9040916,-1.140336,0.3959961,0.3273926,0.08227539,-5.038168,-0.351145,-4.519084,-1.237648,-1.147847,-1.138716,HUNCH_RIGHT
-0.6237793,-0.7592773,0.09228516,-0.6259542,0.259542,2.427481,1.516916,1.964703,1.004427,-0.6767578,-0.1037598,0.8613281,-1.099237,-0.4122138,-1.282443,0.1500458,-1.362107,-0.9418627,0.3969727,0.3220215,0.06103516,-4.824428,2.351145,-5.114504,-1.023908,1.554443,-1.734136,HUNCH_RIGHT
-0.6201172,-0.75,0.1032715,1.114504,-0.2442748,2.259542,3.257374,1.460886,0.8364883,-0.6811523,-0.114502,0.854248,-2.183206,0.3053435,-0.519084,-0.9339237,-0.6445496,-0.178504,0.394043,0.3249512,0.0690918,-4.290076,3.083969,-5.435114,-0.4895566,2.287267,-2.054747,HUNCH_RIGHT
-0.6057129,-0.7485352,0.1032715,0.09160305,-0.6717557,2.0,2.234473,1.033405,0.5769464,-0.6816406,-0.1049805,0.8376465,-1.19084,-0.1068702,-0.5648855,0.05844271,-1.056763,-0.2243055,0.3881836,0.3249512,0.06884766,-3.022901,2.778626,-5.328244,0.7776189,1.981924,-1.947877,HUNCH_RIGHT
-0.6193848,-0.7409668,0.109375,0.778626,-0.09160305,2.503817,2.921496,1.613558,1.080763,-0.6782227,-0.1257324,0.8498535,-1.068702,1.007634,-0.5038168,0.18058,0.05774045,-0.1632368,0.3447266,0.3688965,0.03637695,0.7022901,1.022901,-3.160305,4.50281,0.2261985,0.2200623,HUNCH_RIGHT
